"","quadrat","values","site","trait"
"3020","1417",0.207346259203102,"SERC","fdis_meta"
"3021","1419",0.196630024941467,"SERC","fdis_meta"
"3022","1431",0.269323039808882,"SERC","fdis_meta"
"3023","1433",0.222661309591991,"SERC","fdis_meta"
"3024","1435",0.268713244338452,"SERC","fdis_meta"
"3025","1437",0.203941354021037,"SERC","fdis_meta"
"3026","1439",0.234271108384344,"SERC","fdis_meta"
"3027","1451",0.260766104864943,"SERC","fdis_meta"
"3028","1453",0.259254779632831,"SERC","fdis_meta"
"3029","1455",0.181508842510742,"SERC","fdis_meta"
"3030","1457",0.21015513049387,"SERC","fdis_meta"
"3031","1459",0.268547115639131,"SERC","fdis_meta"
"3032","1471",0.283970629333378,"SERC","fdis_meta"
"3033","1473",0.276598975719728,"SERC","fdis_meta"
"3034","1475",0.260568157692998,"SERC","fdis_meta"
"3035","1477",0.255063260783132,"SERC","fdis_meta"
"3036","1479",0.241985429424225,"SERC","fdis_meta"
"3037","1491",0.266853458841847,"SERC","fdis_meta"
"3038","1493",0.25376078058706,"SERC","fdis_meta"
"3039","1495",0.189356420477862,"SERC","fdis_meta"
"3040","1497",0.215550560351023,"SERC","fdis_meta"
"3041","1499",0.199701389824555,"SERC","fdis_meta"
"3042","1511",0.164964748531201,"SERC","fdis_meta"
"3043","1513",0.251448592602759,"SERC","fdis_meta"
"3044","1515",0.200127317672976,"SERC","fdis_meta"
"3045","1517",0.185526346518592,"SERC","fdis_meta"
"3046","1519",0.27009819472888,"SERC","fdis_meta"
"3047","1531",0.262459600323359,"SERC","fdis_meta"
"3048","1533",0.213501464787005,"SERC","fdis_meta"
"3049","1535",0.268374357398341,"SERC","fdis_meta"
"3050","1537",0.267893448947396,"SERC","fdis_meta"
"3051","1539",0.203620466061062,"SERC","fdis_meta"
"3052","1551",0.236648491654691,"SERC","fdis_meta"
"3053","1553",0.25705430696289,"SERC","fdis_meta"
"3054","1555",0.264106255619759,"SERC","fdis_meta"
"3055","1557",0.245908433518856,"SERC","fdis_meta"
"3056","1559",0.208661943679833,"SERC","fdis_meta"
"3057","1571",0.248592206949076,"SERC","fdis_meta"
"3058","1573",0.228957651537336,"SERC","fdis_meta"
"3059","1575",0.202079401915097,"SERC","fdis_meta"
"3060","1577",0.223283994559454,"SERC","fdis_meta"
"3061","1579",0.261924857886013,"SERC","fdis_meta"
"3062","1591",0.231723898479557,"SERC","fdis_meta"
"3063","1593",0.201958946895262,"SERC","fdis_meta"
"3064","1595",0.213292784971693,"SERC","fdis_meta"
"3065","1597",0.230874929176395,"SERC","fdis_meta"
"3066","1599",0.23024804867361,"SERC","fdis_meta"
"3067","1611",0.238226575551817,"SERC","fdis_meta"
"3068","1613",0.174701007398672,"SERC","fdis_meta"
"3069","1615",0.203458625270424,"SERC","fdis_meta"
"3070","1617",0.25397559744603,"SERC","fdis_meta"
"3071","1619",0.192462561803878,"SERC","fdis_meta"
"3072","1631",0.18785490656805,"SERC","fdis_meta"
"3073","1633",0.233659833770215,"SERC","fdis_meta"
"3074","1635",0.249705290811217,"SERC","fdis_meta"
"3075","1637",0.273560463081133,"SERC","fdis_meta"
"3076","1651",0.269703114129528,"SERC","fdis_meta"
"3077","1653",0.22275514373971,"SERC","fdis_meta"
"3078","1655",0.27874989091868,"SERC","fdis_meta"
"3079","1657",0.288826125386234,"SERC","fdis_meta"
"3080","1659",0.250027601353479,"SERC","fdis_meta"
"3081","1671",0.272654361095246,"SERC","fdis_meta"
"3082","1673",0.221266316616493,"SERC","fdis_meta"
"3083","1675",0.214892035798386,"SERC","fdis_meta"
"3084","1677",0.230691595931751,"SERC","fdis_meta"
"3085","1679",0.178680652148522,"SERC","fdis_meta"
"3086","1691",0.201416108990027,"SERC","fdis_meta"
"3087","1693",0.147024669505041,"SERC","fdis_meta"
"3088","1695",0.170199930803489,"SERC","fdis_meta"
"3089","1697",0.172683729996192,"SERC","fdis_meta"
"3090","1699",0.0973330262733257,"SERC","fdis_meta"
